#! FIELDS time d1
 0.000000 0.981789
 100.000000 0.751184
 200.000000 0.416943
 300.000000 0.661801
 400.000000 0.449092
 500.000000 0.543348
 600.000000 0.582054
 700.000000 0.621197
 800.000000 0.462516
 900.000000 0.554810
 1000.000000 0.844983
 1100.000000 0.751578
 1200.000000 0.953678
 1300.000000 1.053030
 1400.000000 0.871159
 1500.000000 0.928149
 1600.000000 0.896770
 1700.000000 1.006707
 1800.000000 0.938643
 1900.000000 0.890243
 2000.000000 0.971729
 2100.000000 0.992658
 2200.000000 0.999943
 2300.000000 0.742193
 2400.000000 0.452916
 2500.000000 0.409427
 2600.000000 0.605199
 2700.000000 0.530140
 2800.000000 0.524848
 2900.000000 0.910124
 3000.000000 0.938770
 3100.000000 0.938918
 3200.000000 0.912582
 3300.000000 0.930884
 3400.000000 0.989612
 3500.000000 0.916169
 3600.000000 0.934316
 3700.000000 0.879158
 3800.000000 1.104600
 3900.000000 1.004390
 4000.000000 0.943451
 4100.000000 0.852982
 4200.000000 0.978482
 4300.000000 0.929403
 4400.000000 0.646175
 4500.000000 0.587236
 4600.000000 0.545858
 4700.000000 0.898148
 4800.000000 0.841845
 4900.000000 0.845793
 5000.000000 0.462379
 5100.000000 0.808842
 5200.000000 0.631986
 5300.000000 0.882334
 5400.000000 0.997722
 5500.000000 1.064906
 5600.000000 1.043704
 5700.000000 0.549980
 5800.000000 0.719677
 5900.000000 0.501650
 6000.000000 0.943554
 6100.000000 0.997347
 6200.000000 0.688386
 6300.000000 1.105292
 6400.000000 0.572460
 6500.000000 0.607037
 6600.000000 0.570691
 6700.000000 0.846258
 6800.000000 0.996262
 6900.000000 0.674137
 7000.000000 0.881477
 7100.000000 0.637499
 7200.000000 0.857974
 7300.000000 1.041573
 7400.000000 0.918091
 7500.000000 0.962217
 7600.000000 0.648936
 7700.000000 0.951948
 7800.000000 0.847097
 7900.000000 0.784167
 8000.000000 0.863855
 8100.000000 0.917477
 8200.000000 0.618415
 8300.000000 0.991164
 8400.000000 0.881941
 8500.000000 0.549379
 8600.000000 0.577786
 8700.000000 1.034518
 8800.000000 0.525628
 8900.000000 0.585994
 9000.000000 0.672474
 9100.000000 0.746373
 9200.000000 0.554002
 9300.000000 0.628863
 9400.000000 0.548005
 9500.000000 0.586193
 9600.000000 0.339136
 9700.000000 0.541718
 9800.000000 0.463782
 9900.000000 0.673244
 10000.000000 0.409201
 10100.000000 0.646326
 10200.000000 0.561475
 10300.000000 0.494702
 10400.000000 0.473689
 10500.000000 0.522284
 10600.000000 0.612997
 10700.000000 0.592505
 10800.000000 0.360336
 10900.000000 0.717485
 11000.000000 0.636768
 11100.000000 0.417240
 11200.000000 0.583649
 11300.000000 0.445050
 11400.000000 0.657195
 11500.000000 0.684339
 11600.000000 0.482878
 11700.000000 0.326112
 11800.000000 0.598770
 11900.000000 0.690127
 12000.000000 1.043196
 12100.000000 0.903918
 12200.000000 0.965930
 12300.000000 0.621712
 12400.000000 0.319564
 12500.000000 0.344285
 12600.000000 0.285436
 12700.000000 0.461200
 12800.000000 0.601826
 12900.000000 0.435826
 13000.000000 0.535136
 13100.000000 0.817658
 13200.000000 0.341836
 13300.000000 0.678113
 13400.000000 0.344096
 13500.000000 0.778748
 13600.000000 0.494326
 13700.000000 0.436872
 13800.000000 0.283044
 13900.000000 0.615708
 14000.000000 0.511596
 14100.000000 0.592901
 14200.000000 0.712231
 14300.000000 0.707719
 14400.000000 0.625821
 14500.000000 0.370028
 14600.000000 0.415946
 14700.000000 0.328993
 14800.000000 0.357381
 14900.000000 0.380800
 15000.000000 0.374755
 15100.000000 0.434260
 15200.000000 0.362407
 15300.000000 0.297337
 15400.000000 0.361672
 15500.000000 0.321754
 15600.000000 0.370200
 15700.000000 0.401248
 15800.000000 0.371501
 15900.000000 0.864913
 16000.000000 0.748979
 16100.000000 0.601789
 16200.000000 0.472878
 16300.000000 0.478240
 16400.000000 0.596153
 16500.000000 0.562570
 16600.000000 0.699699
 16700.000000 0.449304
 16800.000000 0.764074
 16900.000000 0.864545
 17000.000000 0.737207
 17100.000000 0.967081
 17200.000000 0.798381
 17300.000000 0.752878
 17400.000000 0.945618
 17500.000000 0.840274
 17600.000000 0.965117
 17700.000000 0.781520
 17800.000000 0.551915
 17900.000000 0.566057
 18000.000000 0.497202
 18100.000000 1.052136
 18200.000000 0.421324
 18300.000000 0.976400
 18400.000000 0.977936
 18500.000000 1.044200
 18600.000000 0.956356
 18700.000000 1.042379
 18800.000000 1.039291
 18900.000000 0.970397
 19000.000000 0.842505
 19100.000000 0.903397
 19200.000000 0.529289
 19300.000000 0.941219
 19400.000000 0.897942
 19500.000000 0.793674
 19600.000000 1.036313
 19700.000000 1.025535
 19800.000000 0.490479
 19900.000000 1.049711
 20000.000000 0.831041
 20100.000000 0.968086
 20200.000000 0.981596
 20300.000000 0.978757
 20400.000000 0.576980
 20500.000000 0.363957
 20600.000000 1.039023
 20700.000000 0.535550
 20800.000000 0.620795
 20900.000000 1.070332
 21000.000000 1.016269
 21100.000000 1.046518
 21200.000000 1.061201
 21300.000000 1.120940
 21400.000000 0.852085
 21500.000000 0.986269
 21600.000000 0.923134
 21700.000000 0.709875
 21800.000000 1.069638
 21900.000000 0.747837
 22000.000000 1.106130
 22100.000000 0.985394
 22200.000000 1.027627
 22300.000000 0.936127
 22400.000000 0.977994
 22500.000000 0.781773
 22600.000000 0.882980
 22700.000000 0.582828
 22800.000000 0.640835
 22900.000000 0.917227
 23000.000000 0.458185
 23100.000000 0.480030
 23200.000000 0.477508
 23300.000000 0.530407
 23400.000000 0.398458
 23500.000000 0.591313
 23600.000000 0.656178
 23700.000000 0.656455
 23800.000000 0.504830
 23900.000000 0.998269
 24000.000000 0.896676
 24100.000000 0.901595
 24200.000000 0.997090
 24300.000000 1.081345
 24400.000000 0.764765
 24500.000000 0.926882
 24600.000000 0.613391
 24700.000000 0.618944
 24800.000000 0.454842
 24900.000000 0.606602
 25000.000000 0.706603
 25100.000000 0.546338
 25200.000000 0.521380
 25300.000000 0.509185
 25400.000000 0.538633
 25500.000000 0.460410
 25600.000000 0.340550
 25700.000000 0.476471
 25800.000000 0.569194
 25900.000000 0.429225
 26000.000000 0.516044
 26100.000000 0.515075
 26200.000000 0.695675
 26300.000000 1.036931
 26400.000000 0.912810
 26500.000000 0.836945
 26600.000000 0.551570
 26700.000000 0.593106
 26800.000000 0.844463
 26900.000000 0.933140
 27000.000000 0.918269
 27100.000000 0.966542
 27200.000000 0.958371
 27300.000000 1.015373
 27400.000000 0.926069
 27500.000000 0.878713
 27600.000000 0.990287
 27700.000000 1.044603
 27800.000000 1.077494
 27900.000000 1.012412
 28000.000000 1.046335
 28100.000000 0.975886
 28200.000000 0.991675
 28300.000000 0.755711
 28400.000000 0.788206
 28500.000000 0.878970
 28600.000000 1.060749
 28700.000000 1.127095
 28800.000000 0.466768
 28900.000000 0.870278
 29000.000000 0.700635
 29100.000000 0.594038
 29200.000000 0.973052
 29300.000000 1.040776
 29400.000000 0.906273
 29500.000000 0.742491
 29600.000000 0.827498
 29700.000000 0.965922
 29800.000000 0.921315
 29900.000000 0.912446
 30000.000000 0.467037
 30100.000000 0.612638
 30200.000000 0.886717
 30300.000000 0.945301
 30400.000000 0.679863
 30500.000000 1.024134
 30600.000000 0.970668
 30700.000000 1.056662
 30800.000000 1.028144
 30900.000000 1.115679
 31000.000000 0.946050
 31100.000000 1.040537
 31200.000000 0.965588
 31300.000000 0.937894
 31400.000000 1.017697
 31500.000000 0.966201
 31600.000000 1.040171
 31700.000000 0.933849
 31800.000000 0.907424
 31900.000000 0.915910
 32000.000000 0.993649
 32100.000000 0.495747
 32200.000000 0.667153
 32300.000000 0.951690
 32400.000000 1.087797
 32500.000000 1.035347
 32600.000000 0.805935
 32700.000000 0.361566
 32800.000000 0.582975
 32900.000000 0.592059
 33000.000000 0.477612
 33100.000000 0.544459
 33200.000000 0.895300
 33300.000000 0.976765
 33400.000000 0.777277
 33500.000000 0.749019
 33600.000000 0.678396
 33700.000000 0.746999
 33800.000000 1.002487
 33900.000000 0.610476
 34000.000000 0.626830
 34100.000000 0.559905
 34200.000000 0.972396
 34300.000000 0.681083
 34400.000000 0.977258
 34500.000000 0.874300
 34600.000000 0.520425
 34700.000000 0.613526
 34800.000000 0.735232
 34900.000000 0.842654
 35000.000000 1.037858
 35100.000000 1.065586
 35200.000000 0.699604
 35300.000000 1.037305
 35400.000000 0.991724
 35500.000000 1.082919
 35600.000000 1.104072
 35700.000000 0.551675
 35800.000000 0.864737
 35900.000000 1.010642
 36000.000000 0.895667
 36100.000000 0.474238
 36200.000000 0.427744
 36300.000000 1.015140
 36400.000000 0.943668
 36500.000000 0.942844
 36600.000000 0.625164
 36700.000000 0.494329
 36800.000000 0.910489
 36900.000000 1.010401
 37000.000000 0.483075
 37100.000000 0.715816
 37200.000000 0.948665
 37300.000000 0.970576
 37400.000000 0.973244
 37500.000000 0.719218
 37600.000000 0.958395
 37700.000000 0.972511
 37800.000000 0.391906
 37900.000000 0.469647
 38000.000000 0.562910
 38100.000000 0.492713
 38200.000000 0.569101
 38300.000000 0.585939
 38400.000000 1.012036
 38500.000000 0.499469
 38600.000000 0.472570
 38700.000000 0.447867
 38800.000000 0.621181
 38900.000000 0.933628
 39000.000000 0.942945
 39100.000000 0.793575
 39200.000000 0.435324
 39300.000000 0.976968
 39400.000000 1.186373
 39500.000000 0.866261
 39600.000000 0.966703
 39700.000000 0.607140
 39800.000000 0.591138
 39900.000000 0.354991
 40000.000000 0.941532
 40100.000000 1.094742
 40200.000000 1.041279
 40300.000000 0.845336
 40400.000000 1.036550
 40500.000000 1.028279
 40600.000000 1.023473
 40700.000000 1.061142
 40800.000000 0.932358
 40900.000000 1.170680
 41000.000000 1.042996
 41100.000000 0.951652
 41200.000000 0.918523
 41300.000000 0.808033
 41400.000000 1.067135
 41500.000000 0.987211
 41600.000000 0.967900
 41700.000000 0.967560
 41800.000000 0.925679
 41900.000000 0.680108
 42000.000000 1.041596
 42100.000000 0.664304
 42200.000000 0.959146
 42300.000000 1.059002
 42400.000000 0.996870
 42500.000000 1.038950
 42600.000000 1.027012
 42700.000000 0.944889
 42800.000000 0.989237
 42900.000000 0.880828
 43000.000000 0.889685
 43100.000000 0.910552
 43200.000000 1.001985
 43300.000000 1.099140
 43400.000000 1.067794
 43500.000000 0.991922
 43600.000000 0.968918
 43700.000000 0.843670
 43800.000000 1.023319
 43900.000000 0.994896
 44000.000000 1.076681
 44100.000000 0.925942
 44200.000000 1.118259
 44300.000000 1.012166
 44400.000000 0.968142
 44500.000000 1.098465
 44600.000000 1.121409
 44700.000000 0.725818
 44800.000000 0.905143
 44900.000000 0.481262
 45000.000000 0.596639
 45100.000000 0.911100
 45200.000000 0.921774
 45300.000000 0.913020
 45400.000000 1.107671
 45500.000000 0.989494
 45600.000000 0.942596
 45700.000000 0.887967
 45800.000000 0.697495
 45900.000000 0.596964
 46000.000000 0.474157
 46100.000000 0.988636
 46200.000000 0.549266
 46300.000000 0.946502
 46400.000000 0.571182
 46500.000000 0.871829
 46600.000000 0.934504
 46700.000000 0.996015
 46800.000000 0.733234
 46900.000000 0.830589
 47000.000000 0.635619
 47100.000000 0.940168
 47200.000000 0.701828
 47300.000000 0.792335
 47400.000000 0.679885
 47500.000000 0.688031
 47600.000000 0.577990
 47700.000000 0.945924
 47800.000000 1.092195
 47900.000000 0.858103
 48000.000000 0.808604
 48100.000000 0.578150
 48200.000000 0.560495
 48300.000000 0.580889
 48400.000000 0.588138
 48500.000000 0.779197
 48600.000000 0.672715
 48700.000000 0.852202
 48800.000000 1.090388
 48900.000000 1.097718
 49000.000000 0.442028
 49100.000000 0.371734
 49200.000000 0.358365
 49300.000000 0.410732
 49400.000000 0.860834
 49500.000000 0.998412
 49600.000000 0.968730
 49700.000000 0.400317
 49800.000000 0.396430
 49900.000000 0.533147
 50000.000000 0.732247
 50100.000000 0.404109
 50200.000000 0.948119
 50300.000000 0.666948
 50400.000000 0.515692
 50500.000000 0.468501
 50600.000000 0.954495
 50700.000000 0.985291
 50800.000000 1.002563
 50900.000000 0.441553
 51000.000000 0.575231
 51100.000000 0.846322
 51200.000000 0.847001
 51300.000000 0.678340
 51400.000000 0.948848
 51500.000000 0.731151
 51600.000000 0.502336
 51700.000000 0.768196
 51800.000000 0.468288
 51900.000000 0.749681
 52000.000000 0.595834
 52100.000000 0.798768
 52200.000000 0.497117
 52300.000000 0.820113
 52400.000000 0.484860
 52500.000000 0.566164
 52600.000000 0.847142
 52700.000000 0.722870
 52800.000000 0.827037
 52900.000000 0.857188
 53000.000000 0.747783
 53100.000000 0.673993
 53200.000000 0.684460
 53300.000000 0.580719
 53400.000000 0.444973
 53500.000000 0.567354
 53600.000000 0.443176
 53700.000000 0.486907
 53800.000000 0.657773
 53900.000000 1.070666
 54000.000000 0.952731
 54100.000000 0.515746
 54200.000000 0.531652
 54300.000000 0.809131
 54400.000000 0.526971
 54500.000000 1.000854
 54600.000000 0.747645
 54700.000000 0.819427
 54800.000000 0.702901
 54900.000000 0.805085
 55000.000000 0.745724
 55100.000000 0.951372
 55200.000000 0.800115
 55300.000000 1.006767
 55400.000000 0.305242
 55500.000000 0.837051
 55600.000000 0.727883
 55700.000000 0.872176
 55800.000000 0.650646
 55900.000000 0.987517
 56000.000000 0.460136
 56100.000000 0.467904
 56200.000000 0.572057
 56300.000000 0.921778
 56400.000000 0.546246
 56500.000000 0.502859
 56600.000000 1.041343
 56700.000000 0.626053
 56800.000000 0.814929
 56900.000000 0.884376
 57000.000000 0.848119
 57100.000000 0.726954
 57200.000000 0.641238
 57300.000000 0.791043
 57400.000000 0.924245
 57500.000000 0.950651
 57600.000000 0.988270
 57700.000000 0.940358
 57800.000000 0.884125
 57900.000000 0.877580
 58000.000000 0.940096
 58100.000000 0.915464
 58200.000000 0.973128
 58300.000000 0.859885
 58400.000000 0.704184
 58500.000000 0.616079
 58600.000000 0.763018
 58700.000000 0.902413
 58800.000000 0.860027
 58900.000000 0.917184
 59000.000000 0.948172
 59100.000000 0.666181
 59200.000000 0.793600
 59300.000000 0.685237
 59400.000000 0.598051
 59500.000000 0.641042
 59600.000000 0.518325
 59700.000000 0.558030
 59800.000000 0.532781
 59900.000000 0.512425
 60000.000000 0.519313
 60100.000000 0.892754
 60200.000000 0.678788
 60300.000000 0.586936
 60400.000000 0.556085
 60500.000000 0.684539
 60600.000000 0.620274
 60700.000000 0.688863
 60800.000000 0.574310
 60900.000000 0.648597
 61000.000000 0.471709
 61100.000000 0.522189
 61200.000000 0.441340
 61300.000000 0.517989
 61400.000000 0.519681
 61500.000000 0.470287
 61600.000000 0.534005
 61700.000000 0.808928
 61800.000000 0.862003
 61900.000000 0.501440
 62000.000000 0.481585
 62100.000000 0.706662
 62200.000000 0.447609
 62300.000000 0.441136
 62400.000000 0.648375
 62500.000000 0.476609
 62600.000000 0.589007
 62700.000000 0.599301
 62800.000000 1.172098
 62900.000000 1.000240
 63000.000000 0.861536
 63100.000000 1.135592
 63200.000000 0.971370
 63300.000000 1.062897
 63400.000000 1.012823
 63500.000000 0.954500
 63600.000000 0.750552
 63700.000000 0.863017
 63800.000000 1.116604
 63900.000000 0.802156
 64000.000000 0.632144
 64100.000000 0.487855
 64200.000000 0.421739
 64300.000000 0.443767
 64400.000000 0.603201
 64500.000000 0.575974
 64600.000000 0.556778
 64700.000000 0.935020
 64800.000000 0.609903
 64900.000000 0.821785
 65000.000000 0.696355
 65100.000000 0.704787
 65200.000000 0.851786
 65300.000000 0.750139
 65400.000000 0.482885
 65500.000000 0.951523
 65600.000000 1.067241
 65700.000000 1.001979
 65800.000000 0.656707
 65900.000000 0.758444
 66000.000000 0.940873
 66100.000000 0.824463
 66200.000000 1.086428
 66300.000000 0.685528
 66400.000000 0.657946
 66500.000000 0.957092
 66600.000000 0.397882
 66700.000000 0.812219
 66800.000000 0.464907
 66900.000000 0.516992
 67000.000000 0.454776
 67100.000000 0.419206
 67200.000000 0.749739
 67300.000000 0.588225
 67400.000000 1.066000
 67500.000000 0.900473
 67600.000000 0.479014
 67700.000000 0.649653
 67800.000000 0.594661
 67900.000000 0.337221
 68000.000000 0.667060
 68100.000000 0.262551
 68200.000000 0.374482
 68300.000000 0.726051
 68400.000000 0.691989
 68500.000000 0.747396
 68600.000000 0.535782
 68700.000000 0.413354
 68800.000000 0.466009
 68900.000000 0.583326
 69000.000000 0.712226
 69100.000000 0.933888
 69200.000000 0.953233
 69300.000000 0.795088
 69400.000000 0.712273
 69500.000000 1.082173
 69600.000000 0.969438
 69700.000000 1.016183
 69800.000000 0.731594
 69900.000000 1.036327
 70000.000000 1.026503
 70100.000000 0.725665
 70200.000000 0.691501
 70300.000000 0.596065
 70400.000000 1.029488
 70500.000000 0.520882
 70600.000000 0.654960
 70700.000000 0.647432
 70800.000000 0.717343
 70900.000000 0.556185
 71000.000000 0.488522
 71100.000000 0.498026
 71200.000000 0.638511
 71300.000000 0.577259
 71400.000000 0.690479
 71500.000000 1.077992
 71600.000000 0.424223
 71700.000000 0.765734
 71800.000000 0.719747
 71900.000000 0.612135
 72000.000000 0.560340
 72100.000000 0.439186
 72200.000000 0.366796
 72300.000000 0.512537
 72400.000000 0.587549
 72500.000000 0.515664
 72600.000000 0.662155
 72700.000000 0.580417
 72800.000000 0.718142
 72900.000000 0.644972
 73000.000000 0.889160
 73100.000000 0.945075
 73200.000000 0.997398
 73300.000000 0.984435
 73400.000000 0.992617
 73500.000000 0.995865
 73600.000000 0.799544
 73700.000000 0.945303
 73800.000000 0.894675
 73900.000000 1.032202
 74000.000000 1.029265
 74100.000000 0.749086
 74200.000000 0.923297
 74300.000000 0.921561
 74400.000000 0.815606
 74500.000000 0.886180
 74600.000000 0.709860
 74700.000000 0.706294
 74800.000000 0.805242
 74900.000000 0.549212
 75000.000000 0.745182
 75100.000000 0.319884
 75200.000000 0.613964
 75300.000000 0.711024
 75400.000000 0.634880
 75500.000000 0.748033
 75600.000000 0.722116
 75700.000000 0.731320
 75800.000000 1.004019
 75900.000000 0.708651
 76000.000000 0.410641
 76100.000000 0.489679
 76200.000000 0.638738
 76300.000000 0.859006
 76400.000000 0.692276
 76500.000000 0.564896
 76600.000000 0.550928
 76700.000000 0.731696
 76800.000000 0.618452
 76900.000000 0.934471
 77000.000000 1.000684
 77100.000000 0.634263
 77200.000000 0.723852
 77300.000000 1.009668
 77400.000000 0.558094
 77500.000000 0.521534
 77600.000000 0.490112
 77700.000000 1.050229
 77800.000000 0.650854
 77900.000000 0.687263
 78000.000000 0.645046
 78100.000000 0.662943
